segment_id,T1024 Choice,T1024 Integration,T1024 Node Count,T1024 Total Depth,Angular Connectivity,Connectivity,Segment Length,local_nain,local_nach,integrated,citywide_nain,citywide_nach,citywide_match_distance_m,citywide_matched,blended_nain,blended_nach
0,606,292.58121,1319,5946.25,3.7600291,4,40.901989,0.9330491925686388,0.7373735725480399,1875.4967232772683,0.9301672,0.74735135,0.0,True,0.9321845947980472,0.740366905783628
1,2192,295.06912,1319,5896.1133,2.2524035,4,22.767855,0.9409805436759593,0.8860322432223923,2270.1088574973915,0.93992829,0.94442213,0.0,True,0.9406648675731715,0.9035492092556745
2,2693,309.85913,1319,5614.6836,3.9273739,5,58.501503,0.9881293401850882,0.9148807018139189,2447.6248260851617,0.94520682,0.9329145,0.0,True,0.9752525841295618,0.9202908412697433
3,2596,297.27853,1319,5852.293,2.432919,5,102.11549,0.9480239304210443,0.9062847710864722,2337.3516089218165,0.95093119,0.99566674,0.0,True,0.948896108294731,0.9330993617605305
4,10172,337.00916,1319,5162.3555,3.1346977,5,151.94633,1.0746761836392569,1.0792730630968665,3109.7825991850177,1.0266376,1.091565,0.0,True,1.0602646085474798,1.0829606441678066
5,4439,274.17746,1319,6345.3828,3.9935601,5,16.143967,0.8743776820418655,0.9591654238459535,2302.716372091456,0.93186879,0.84602529,0.0,True,0.8916250144293059,0.9252233836921675
6,2302,267.27472,1319,6509.2617,2.9379575,4,56.459442,0.8523708791640806,0.8816283039565141,2069.348332508247,0.91968799,0.79378927,0.0,True,0.8725660124148564,0.8552765937695599
7,0,229.2292,1319,7589.6133,0.82111198,1,52.17487,0.7310712019138812,0.0,158.88957368201181,,,,False,0.7310712019138812,0.0
8,0,296.17621,1319,5874.0742,2.1535237,3,165.13121,0.9445098327206974,0.0,205.29370491043028,0.9513129,0.99749595,4.369376961861966,True,0.9465507529044882,0.2992487850000001
9,2370,324.0943,1319,5368.0703,2.9557369,4,150.20877,1.0335078592353635,0.9047926298518739,2518.695209668186,1.0132562,1.0840721,0.0,True,1.0274323614647545,0.9585764708963117
10,6403,351.64557,1319,4947.4844,2.3186741,4,144.59277,1.1213309127101008,1.030260971042301,3082.1151232538687,1.0069077,0.95390052,0.0,True,1.0870039488970704,1.0073528357296107
11,4595,331.94666,1319,5241.0859,2.0744228,3,128.83405,1.0585388005366088,0.9845981551896411,2799.3590282961636,0.99733883,0.94389713,0.0,True,1.0401788093756261,0.9723878476327488
12,0,478.80206,1319,3633.5703,1.9908721,3,48.565651,1.526585762815921,0.0,331.88029793529375,,,,False,1.526585762815921,0.0
13,0,264.28873,1319,6582.8047,2.0151224,2,14.821212,0.842851096205846,0.0,183.19098805326863,0.91164374,0.79343885,3.036271334957419,True,0.8634888893440922,0.23803165500000004
14,4582,330.38867,1319,5265.8008,1.260744,4,26.274164,1.0535724622875653,0.9837274013528415,2785.28461056573,1.0103441,1.0933263,0.0,True,1.0406039536012957,1.0166070709469892
15,0,329.42294,1319,5281.2383,1.029441,2,16.229801,1.050493947944087,0.0,228.33858207276802,1.010048,1.0908214,8.786042555511234,True,1.0383601635608608,0.32724642000000004
16,0,250.04817,1319,6957.7031,1.3126757,1,47.274067,0.7974492273523,0.0,173.3201840396739,0.92602044,0.73150909,1.893872022694124,True,0.83602059114661,0.21945272700000001
17,2328,332.70496,1319,5229.1406,1.5314661,2,58.530323,1.060955971953116,0.9054745303151693,2579.6690119132186,1.0638512,0.83661604,0.0,True,1.0618245403671813,0.8848169832206185
18,4652,352.07254,1319,4941.4844,1.2235585,3,145.34712,1.1226918931303609,0.9928567693355871,2973.4224203287313,1.0784265,1.0156828,0.0,True,1.1094122751912527,0.999704578534911
19,3812,362.62994,1319,4797.6211,2.2808368,4,94.559944,1.156343332955263,0.9728273451752179,2990.403789089306,1.0614107,0.90509725,0.0,True,1.127863543068684,0.9525083166226525
20,4244,360.32486,1319,4828.3125,0.6134696,2,43.881989,1.148996024521479,0.9847485229035734,3010.057544800918,1.0512794,0.89506221,0.0,True,1.1196810371650354,0.9578426290325014
21,4912,361.58215,1319,4811.5234,2.3957043,4,281.58405,1.1530036105561274,1.0023878710145315,3073.391706586712,1.0522615,0.89348578,0.0,True,1.1227809773892892,0.969717243710172
22,57915,432.89542,1319,4018.8945,4.0747113,6,370.70465,1.380292335373735,1.3213733290714804,4747.4628732374285,1.0818111,1.0933825,0.0,True,1.2907479647616145,1.2529760803500363
