segment_id,T1024 Choice,T1024 Integration,T1024 Node Count,T1024 Total Depth,Angular Connectivity,Connectivity,Segment Length,local_nain,local_nach,integrated,citywide_nain,citywide_nach,citywide_match_distance_m,citywide_matched,blended_nain,blended_nach
0,0,122.17554,403,1329.3086,0.99222374,2,34.559513,1.0048177955031363,0.0,84.68563108438882,,,,False,1.0048177955031363,0.0
1,0,93.946342,403,1728.7422,1.9879279,2,63.869892,0.7729184465406616,0.0,65.11864208122037,1.0456718,0.95775747,14.054088346159434,True,0.8547444525784631,0.28732724100000007
2,0,38.186752,403,4253.0195,1.9699368,2,61.071487,0.31438694290034785,0.0,26.469039483541852,,,,False,0.31438694290034785,0.0
3,1358,122.60536,403,1324.6484,1.9913223,4,139.7032,1.0083474812062991,1.0032456326216852,884.627095078596,1.175275,1.3623661,0.0,True,1.0584257368444094,1.1109817728351796
4,0,45.702549,403,3553.6094,1.2483665,2,6.8909578,0.37622877602538873,0.0,31.678592983752747,,,,False,0.37622877602538873,0.0
5,0,42.042366,403,3862.9844,0.99999785,2,59.575542,0.34611331745255347,0.0,29.141547456969306,,,,False,0.34611331745255347,0.0
6,0,45.783272,403,3547.3438,1.2349391,2,6.1779051,0.37689292668305807,0.0,31.734545903609085,,,,False,0.37689292668305807,0.0
7,0,46.103977,403,3522.668,0.24689287,1,0.17417675,0.3795315112193168,0.0,31.956841670150563,,,,False,0.3795315112193168,0.0
8,678,47.432751,403,3423.9844,2.1139424,3,88.9254,0.3904637080619418,0.8011146167584686,309.3608036944981,0.80984885,0.62318009,0.0,True,0.5162792506433593,0.7477342587309279
9,0,60.689274,403,2676.0742,0.98934996,2,56.978523,0.49950915198181095,0.0,42.06659916332999,,,,False,0.49950915198181095,0.0
10,2037,52.437309,403,3097.2031,1.4363078,3,170.99911,0.4316343683917865,0.9478185024026413,399.5835565709768,0.83534282,0.77032334,0.0,True,0.5527469038742505,0.8945699536818489
11,1362,50.008484,403,3247.6289,1.8958583,3,42.015617,0.4116539499591374,0.8925184962769054,360.9700809324674,0.86089414,0.80433828,0.0,True,0.5464260069713962,0.8660644313938337
12,1362,42.1614,403,3852.0781,1.9829843,3,90.561348,0.34709275159379016,0.8740844542593227,304.32844095466146,1.0071723,0.89851266,0.0,True,0.5451166161156531,0.8814129159815258
13,2037,46.754063,403,3473.6875,2.9646988,3,95.081436,0.3848799906741808,0.9344957285286616,356.27600145696863,0.9132548,0.86017144,0.0,True,0.5433924334719267,0.9121984419700631
14,1593,53.52787,403,3034.1016,3.1102054,4,91.642838,0.4406053383017113,0.9196053771895709,394.7481832248677,0.86692011,0.96042293,0.0,True,0.568499769811198,0.9318506430326996
15,2923,122.73167,403,1323.2852,3.0459292,5,184.05472,1.0093846762842946,1.1099520864404138,979.5275653569015,1.1752561,1.3624388,0.0,True,1.0591461033990062,1.1856981005082896
16,627,93.932121,403,1729.0039,2.7922385,3,14.522428,0.7728015936800413,0.8639547401805521,605.3109169442679,1.0443845,0.9023124,0.0,True,0.8542764655760289,0.8754620381263865
17,415,85.00499,403,1910.582,1.0256456,2,49.832153,0.6994327942992075,0.7980546530803703,512.8424339531449,0.95902556,0.86050355,0.0,True,0.7773106240094453,0.8167893221562592
18,276,82.945213,403,1958.0273,0.42843473,2,46.359661,0.6825020103476961,0.7418350511012712,466.78423195836706,0.93726408,0.78643066,0.0,True,0.7589306312433872,0.7552137337708899
19,140,81.226555,403,1999.457,2.2065248,3,160.298,0.6683743755605875,0.6509701565967738,402.544759064737,0.92100996,0.33539835,0.0,True,0.7441650508924113,0.5562986146177417
20,193,53.498119,403,3035.7891,1.8549542,3,111.89631,0.4403605808534789,0.6569045172145034,282.09555787099083,0.82763445,0.90600252,0.0,True,0.5565427415974352,0.7316339180501523
21,166,52.717358,403,3080.75,1.3962349,3,30.033371,0.4339380658783122,0.637049596076337,270.1218434813062,0.85653758,0.93867427,0.0,True,0.5607179201148185,0.727536998253436
22,5352,52.520573,403,3092.293,3.0500784,4,92.56237,0.43231929639060257,1.0681511895900753,450.9205907970526,0.83998793,0.78608978,0.0,True,0.5546198864734218,0.9835327667130527
23,2793,60.774704,403,2672.3125,2.7390175,4,97.995926,0.5002117638033576,1.0055003860665068,482.2829744253175,0.95216101,0.93720257,0.0,True,0.6357965376623504,0.9850110412465548
24,0,60.941463,403,2665.0,0.96836346,2,69.541603,0.5015832668115361,0.0,42.24140325764822,0.80546826,0.0,0.0,True,0.5927487647680754,0.0
25,872,64.774643,403,2507.293,3.3287017,4,196.17877,0.5331073623472296,0.8650743074017029,438.7238633433932,0.86457574,0.66608715,0.0,True,0.6325478756430607,0.805378160181192
26,0,60.992958,403,2662.75,0.26953179,1,17.05448,0.502006782094518,0.0,42.27709687171116,,,,False,0.502006782094518,0.0
