segment_id,T1024 Choice,T1024 Integration,T1024 Node Count,T1024 Total Depth,Angular Connectivity,Connectivity,Segment Length,local_nain,local_nach,integrated,citywide_nain,citywide_nach,citywide_match_distance_m,citywide_matched,blended_nain,blended_nach
0,0,326.05826,1746,9349.6055,2.1009758,3,98.404999,0.830934726711054,0.0,226.0063636172816,1.1740552,1.209594,0.5845726918258527,True,0.9338708686977377,0.3628782000000001
1,0,336.31216,1746,9064.543,1.0798022,2,89.277458,0.8570602665704105,0.0,233.1138254920252,1.1532061,1.2461151,8.574720498833837,True,0.9459040165992874,0.37383453000000005
2,0,260.94644,1746,11682.535,1.1505597,2,56.224232,0.6650306375437353,0.0,180.8742891631549,0.94630778,0.8772614,11.621779226742989,True,0.7494137802806147,0.26317842
3,0,207.2589,1746,14708.734,2.0354178,2,57.843906,0.5282247480276707,0.0,143.66092218095565,,,,False,0.5282247480276707,0.0
4,0,211.77225,1746,14395.258,0.77001619,1,62.746723,0.5397259506256045,0.0,146.78933800833587,,,,False,0.5397259506256045,0.0
5,2792,233.54558,1746,13053.195,1.8571289,3,44.617298,0.59520932168781,0.8372751381570102,1853.2377853096727,0.87619489,0.79108679,0.0,True,0.6795049921814671,0.8234186337099072
6,8364,234.64703,1746,12991.922,2.9248621,4,49.525021,0.5980160386103663,0.953495805365249,2119.3158199817817,0.87909704,0.90386081,0.0,True,0.6823403390272564,0.9386053067556743
7,107570,310.84396,1746,9807.2227,3.8672214,5,135.20126,0.792170184947691,1.2605460946196916,3601.411907025939,1.0721195,1.1172423,0.0,True,0.8761549794633836,1.217554956233784
8,13920,264.66071,1746,11518.582,3.1138885,5,35.263981,0.67449489621723,1.0202285050633242,2525.187542023672,0.95539153,0.97567737,0.0,True,0.7587638863520609,1.006863164544327
9,110283,310.8031,1746,9808.5117,4.0691948,6,131.10574,0.7920661019600119,1.2632380004498438,3608.6798451210007,1.0725596,1.1247053,0.0,True,0.8762141513720083,1.2216781903148906
10,110579,337.75107,1746,9025.9258,1.9419582,4,133.35713,0.8607263653465216,1.2750608191723858,3922.4732548782913,1.1521019,1.2437001,0.0,True,0.948139025742565,1.26565260342067
11,4906,284.41785,1746,10718.441,2.9454632,4,44.075405,0.7248371368726425,0.9157777220057086,2417.159741977514,1.0320901,0.92646074,0.0,True,0.8170130258108498,0.918982627403996
12,0,-1.0,1,-1.0,0.0,0,23.302134,1.0,0.0,-0.6931471805599453,,,,False,1.0,0.0
13,0,262.39169,1746,11618.188,2.1256301,3,107.30669,0.668713256657473,0.0,181.87606012585917,,,,False,0.668713256657473,0.0
14,0,-1.0,1,-1.0,0.0,0,19.865658,1.0,0.0,-0.6931471805599453,,,,False,1.0,0.0
